SK_ID_CURR,TARGET
101697,0.28631757240876604
101700,0.15820533871718254
101711,0.027076156332679083
101714,0.06376325392578787
101715,0.21513858549313206
101728,0.04890594570788447
101732,0.048864224471120224
101757,0.09991446643752404
101758,0.05738125269307271
101759,0.07451907900851168
101762,0.03751864851795675
101764,0.0509471264877958
101780,0.30405204525131857
101784,0.017821799310076766
101789,0.020870948436342934
101816,0.08671508790831202
101819,0.027888631273481398
101827,0.020602843312168988
101863,0.06910420672688797
101867,0.041844585522306126
101870,0.024304796513926686
101873,0.15421686643352958
101878,0.1022722821967865
101879,0.045772359540879555
101880,0.020558472120595635
101887,0.06662154275734988
101897,0.031409376071261486
101901,0.16688590364464204
101903,0.16906362984662393
101920,0.026217088194204465
101921,0.04682125136169693
101922,0.017625498883081778
101961,0.07918606760596228
101962,0.017348517675186786
101971,0.043713734198044814
101976,0.2810642940144631
102002,0.07271368115966452
102005,0.020591397332785272
102007,0.42159031682549647
102017,0.022809797953462628
102019,0.2523449558702602
102029,0.039076857950495605
102051,0.21721834459190556
102052,0.02105090610286364
102054,0.017799902619063217
102062,0.05349682824617391
102067,0.093991144578761
102068,0.050053114665231234
102070,0.052472220663676884
102090,0.0710408287373682
102092,0.0423771806474757
102099,0.08151077803346043
102100,0.026304306547856312
102112,0.08347482392128037
102113,0.04038479617440186
102122,0.10603859030278193
102123,0.031235817961563835
102125,0.048666027588839575
102126,0.1736672703138005
102146,0.04226983976634809
102147,0.10539101826240953
102151,0.06302999305806649
102158,0.11141629697310412
102159,0.07389201386682596
102162,0.07759642203259923
102165,0.048248894282026965
102166,0.02744016671137174
102174,0.0416756258382264
102193,0.08212370550608449
102198,0.037894269348893894
102205,0.10087320384961705
102206,0.017919216792235508
102218,0.028545146966300436
102221,0.058078917858711075
102230,0.08494306251664051
102238,0.10065648629749394
102248,0.08499784622453202
102252,0.25499686829771506
102259,0.04999218616595239
102262,0.10825333568459458
102273,0.037907702902628265
102286,0.1270271983736543
102293,0.019989907377144983
102294,0.05609044708031004
102296,0.08543476442596555
102298,0.08076771061412616
102303,0.0330402997953361
102309,0.03758598946485296
102315,0.06853460331579345
102340,0.017252851300241828
102342,0.08202400685896467
102344,0.05616838121389481
102346,0.09950616922410668
102347,0.01875057544432964
102374,0.03354424340962683
102380,0.02179746310681085
102387,0.04723091502136711
102393,0.07308514595384458
102403,0.021049200076649687
102413,0.03798525919325463
102414,0.015302685108364151
102415,0.0416888979269504
102416,0.17782449927167354
102439,0.06667910140928043
102441,0.05674354166194237
102443,0.03274908801031633
102444,0.04689280382957555
102445,0.11575671588790679
102448,0.06979490743989658
102449,0.05980321843619343
102450,0.16299873450108848
102456,0.05572617299158105
102458,0.1146590915165675
102459,0.06593794845857473
102465,0.026380776758391195
102470,0.18123142899010614
102471,0.04866029530167393
102475,0.03138331800526947
102476,0.13894906736631066
102506,0.08170302819243647
102509,0.04268536157159988
102519,0.016697092162561655
102522,0.09502118833098742
102545,0.030359736459518727
102549,0.07822705911139645
102562,0.03254971405183198
102563,0.03198041586022723
102568,0.09851028281087941
102582,0.058055793965030834
102592,0.028860982202385643
102597,0.14809347080675372
102605,0.03826828490509038
102614,0.027325838213141617
102617,0.07744199014665491
102634,0.12854203592538543
102652,0.039678778375325276
102655,0.026717763807825253
102671,0.07406270635487233
102694,0.2224973650551384
102701,0.026907407521347904
102703,0.023933763709807546
102704,0.020429772952159732
102713,0.02505494165773918
102720,0.18656861726165938
102731,0.06480735328797484
102733,0.0426185963988681
102749,0.02272818798648403
102755,0.03751255063854569
102763,0.017823938904712067
102770,0.034090561899782476
102772,0.10957714129486637
102799,0.20640327015242096
102838,0.013077764804798234
102854,0.03537543455661122
102862,0.09617529724241217
102863,0.03107499229073909
102867,0.03232461768503109
102868,0.01693394832148498
102878,0.09033714877976445
102887,0.09021805174588447
102898,0.24154706405853893
102904,0.23863362943971705
102912,0.04739316119556618
102919,0.02996362028704078
102927,0.13882428747362952
102932,0.04457429453054968
102933,0.15360449421920466
102935,0.035469208532603706
102958,0.06191575683681264
102969,0.13763884214714128
102971,0.03220323611077897
102975,0.039361055215638936
102979,0.08480649362577086
102982,0.022648832828718712
102987,0.10876510098321265
102989,0.13240210145784317
102995,0.0929176211129866
102996,0.026575551899321048
103000,0.08801809346612376
103001,0.07797153951500896
103004,0.06297899384667494
103010,0.04672468707660894
103025,0.1342267014700955
103029,0.04504806444706343
103046,0.09312398214860512
103056,0.046288569190962525
103062,0.08432558800478623
103078,0.0201218359557034
103083,0.01429005700441396
103092,0.04391720684756691
103096,0.08720590172112988
103097,0.17657825452518638
103102,0.15054274775542395
103112,0.1358102563816264
103132,0.05991282033067847
103144,0.08023595681971113
103145,0.07430024079380318
103146,0.03482294226541288
103147,0.09951795900725251
103158,0.013610394058905156
103171,0.07353557157097661
103173,0.04397374382047704
103184,0.02112833586480456
103195,0.12068943187249385
103196,0.0656179906352302
103206,0.024670164843045513
103230,0.11642230875181153
103231,0.1616715281917928
103232,0.03213512787652608
103239,0.045469055730038004
103240,0.11531986729049269
103243,0.04468734889155092
103252,0.07881712111090142
103258,0.05922128918305986
103259,0.23899456079412132
103279,0.03193123833380255
103280,0.016319949097653264
103286,0.022017562744707845
103287,0.5537361365661809
103290,0.05772305688892566
103298,0.04456254043856143
103315,0.023246651850784984
103319,0.05547793199934092
103334,0.05400101033051977
103336,0.05772901682119236
103345,0.03394683362253592
103368,0.025392647656451696
103371,0.17858405706570207
103377,0.07757715553170644
103398,0.017976805923843202
103404,0.05170155281860281
103408,0.20105002908637712
103410,0.06312192783543805
103418,0.019931783848931815
103420,0.19825098441970004
103432,0.08401996639011872
103433,0.023960737228826724
103436,0.026456717477317218
103440,0.05100135347455483
103453,0.06372817933607441
103459,0.050366651600582575
103460,0.03015024688019973
103461,0.03172132814361246
103462,0.06152399827892058
103473,0.06201483098699739
103474,0.027551691842397676
103475,0.22593492924547665
103478,0.16664934610699517
103480,0.16240910539207484
103484,0.02752665242360388
103494,0.08519235087566587
103513,0.05390991676163324
103515,0.06077255455061428
103516,0.17760798760008484
103525,0.08845160980607919
103541,0.139631685141194
103544,0.02294971569195053
103562,0.3298904715162933
103570,0.2507463796272447
103572,0.13862121959760484
103574,0.014824372171016668
103575,0.042863081694200736
103591,0.22514009796695825
103594,0.048689951096686175
103609,0.03522668030283345
103613,0.1105156399154391
103614,0.054815073898833146
103615,0.04550874236212876
103624,0.04183776702597746
103625,0.1181279112639635
103628,0.24694821788635535
103629,0.020533646805238785
103647,0.04852434154339457
103648,0.06400469686205089
103651,0.08996318010973381
103658,0.027611075861385562
103668,0.08723006667640643
103669,0.04688070253294718
103676,0.05042891782352668
103682,0.0701850706850001
103683,0.042236185245790266
103689,0.021497784448727575
103725,0.05600997096258594
103733,0.20579391243208314
103744,0.02008771097981138
103762,0.10698246375542152
103771,0.25807855622150583
103773,0.01226251013683444
103783,0.1145764337787362
103784,0.04553165736800439
103808,0.019934398235049236
103812,0.06324284507320464
103813,0.14687738717906704
103814,0.03981441750037934
103818,0.2041081000530059
103824,0.07429425072090981
103828,0.020655910392315728
103830,0.2744096893271947
103840,0.023759937593887087
103842,0.08878276345644377
103847,0.17670069154512863
103848,0.03257946393622569
103851,0.020037206383589013
103854,0.12729386796869
103857,0.16169717411701906
103861,0.01486447555356644
103862,0.07685676234244553
103865,0.05235494452856038
103870,0.020346553659990156
103876,0.03376464909610759
103891,0.34323662640245367
103908,0.07474099697814222
103914,0.0665136570485188
103918,0.0836171667854637
103940,0.02565211450028586
103963,0.11281656924412183
103966,0.08176049784623456
103971,0.09465953194774898
103980,0.12711969221369745
103984,0.07044582028113194
103985,0.07678120392703876
103998,0.31532358350229533
104019,0.026529510633140702
104026,0.06554806121062517
104035,0.10236366325329503
104044,0.10545263937057846
104045,0.028425581690842923
104047,0.12005916284077885
104051,0.027338210356367583
104058,0.07423472393390604
104063,0.018065916061263194
104066,0.17260476510033315
104087,0.03571934463024997
104089,0.04518409895602747
104095,0.045174813119148366
104098,0.11745983772778248
104104,0.053607929913566
104110,0.29010737314591045
104120,0.04722981994761777
104122,0.021170797535491937
104131,0.021803373624086644
104132,0.0680878660962829
104135,0.047652556578069466
104136,0.03636333364989199
104149,0.09886431925272483
104150,0.03809066528292712
104156,0.29097889755286216
104165,0.11105510613289488
104175,0.026741043273009663
104179,0.05451390359282272
104184,0.07165543429905599
104206,0.038833828432922705
104216,0.3265046998009683
104230,0.07376937141558633
104257,0.02231472610140235
104272,0.05092497879102456
104273,0.08845773262305216
104278,0.03850378461460635
104294,0.09259012950127136
104295,0.04505887668465096
104297,0.04943401113049281
104298,0.08309660898723674
104308,0.09215452474998131
104318,0.06845166184025532
104319,0.0569155356220517
104320,0.08379735273716048
104327,0.09897155094306374
104334,0.057199134493691274
104344,0.039625918778650376
104350,0.03756894901740645
104351,0.11693023482929087
104354,0.02832657573588492
104369,0.09684231778201968
104376,0.1092924887327804
104381,0.026314539217629242
104384,0.05979869175227316
104391,0.03468668434429342
104394,0.022979946458599715
104398,0.1691919387668631
104402,0.015112682809154095
104408,0.07474572337049165
104409,0.028382047128344218
104410,0.2687471864369136
104412,0.0780566489703555
104417,0.07701484544537363
104424,0.06046885631222103
104426,0.039148922963389565
104435,0.05286337698081297
104445,0.014069735146834782
104458,0.017395054832643805
104460,0.06664388038051926
104466,0.04986928123981522
104472,0.0897717070136055
104473,0.11725415248717076
104479,0.020805289195422384
104480,0.018744078625243646
104482,0.11963546278489728
104499,0.041757933502836644
104501,0.01714718000478629
104502,0.03889387947867755
104506,0.1114102284636236
104510,0.01515700724291091
104512,0.07345538840620781
104520,0.15867893452572313
104528,0.09662221059828797
104529,0.02259252734584629
104541,0.038079197802449435
104578,0.03558006793552151
104584,0.16814207363456138
104588,0.07989223914205434
104602,0.15861925378550462
104610,0.01648405017745609
104611,0.26266509674841787
104618,0.08327384190771307
104620,0.06892258942461578
104622,0.021469696427849766
104624,0.042610567334628764
104625,0.09546744800880867
104634,0.07920938668397677
104639,0.10973402324587514
104646,0.03411962024043048
104647,0.033316191403655944
104652,0.02959678776094282
104670,0.09664290887046403
104677,0.05136514492965331
104685,0.10868040174124487
104691,0.03771941679928145
104696,0.0494240457577579
104699,0.013139992232498935
104712,0.09736331879171801
104714,0.044937267535279914
104717,0.045318584748129144
104718,0.007826223918408932
104740,0.08869576832374262
104741,0.07239736576511342
104743,0.008081739015026257
104744,0.04509273280397948
104747,0.08682705333528525
104767,0.04648576415566994
104772,0.26024635112545885
104776,0.2450732978959653
104779,0.027951462725655303
104814,0.020149760563734586
104815,0.03073042830809366
104830,0.06348549690454398
104831,0.11210255243674437
104833,0.10223188425213933
104839,0.037536258748938796
104840,0.045283120308717874
104860,0.1047584391088724
104861,0.071107648015067
104866,0.061618682463619324
104870,0.031724694715458496
104877,0.11563077149028743
104878,0.027784238270549058
104879,0.05849587095311406
104880,0.041831389480699345
104899,0.08704019426771109
104906,0.041269036739167174
104907,0.10476055872174928
104913,0.0887185088909357
104916,0.06084141768206223
104921,0.039314289963552136
104930,0.07377428812848254
104931,0.26510397788900786
104936,0.03582761725022454
104937,0.050636746646438975
104942,0.03663571055378305
104943,0.08632424992410923
104969,0.088820729208416
104972,0.2776388716508049
104988,0.10168023306701855
105013,0.03223555604359566
105015,0.03689168736482474
105019,0.06456088774233247
105027,0.03753581010009209
105030,0.06412643136221417
105035,0.23161395340163185
105041,0.025341883660896403
105051,0.09037929071440372
105056,0.03586556276325031
105067,0.4131640047095189
105071,0.1304306766624111
105072,0.03326047833177391
105074,0.1518443366776741
105091,0.042638792013144876
105101,0.049956388563908695
105103,0.03416022203811055
105134,0.0534909396615623
105139,0.05780881258282807
105142,0.1401713106636002
105146,0.05487448801356801
105163,0.022208823713318723
105168,0.06580881993436455
105172,0.0241281434323341
105176,0.27537984254772985
105195,0.04457128079436013
105196,0.16073066569331085
105197,0.014749620226634914
105203,0.045996534486504176
105223,0.1949719591322564
105227,0.10759049004384846
105228,0.016251268513602538
105230,0.09099020108607848
105231,0.08988810884925309
105239,0.022091333029490432
105242,0.06017318247092201
105244,0.04556201174563098
105245,0.06880149231513807
105248,0.04131782956742952
105249,0.10688758872168659
105266,0.11780148129388437
105271,0.3176604239096355
105276,0.030636617306142453
105282,0.03486936405460439
105292,0.07101265230182047
105297,0.016011932638437257
105332,0.04592321088032875
105333,0.04617369982955982
105343,0.03038579048562332
105344,0.047204470892664344
105345,0.13346187867260795
105357,0.06264202973230905
105359,0.07310943976370284
105366,0.04302169652233692
105367,0.06289664208727187
105370,0.015103845928590631
105377,0.03711915223463906
105390,0.024498781678653363
105399,0.011056731175765739
105403,0.09328616159317418
105404,0.030398820246868182
105414,0.0551059986760519
105417,0.06280541088297312
105425,0.182733055100718
105452,0.07775501688738806
105454,0.07483330485842381
105456,0.07408182339303404
105470,0.04998567099513797
105471,0.03332102989817828
105483,0.07191720830695553
105493,0.09134352470094158
105508,0.07081872064784206
105514,0.03921145664802985
105515,0.026852919065976505
105528,0.2602805128448067
105529,0.027053387724777708
105531,0.10174863290097441
105532,0.06280188812821264
105558,0.023837907330711106
105574,0.04061788174051552
105578,0.0320205056963836
105584,0.26523375444909614
105595,0.0567969519663789
105617,0.051395130955450744
105618,0.04241405620647804
105621,0.049818020973895684
105625,0.06617274699288231
105629,0.0752833935980934
105630,0.017427327120922178
105634,0.038195273944582823
105635,0.02650953651778891
105641,0.08331840109095333
105647,0.06525402458913923
105648,0.0993935038009887
105655,0.03297810989923582
105657,0.0292225959050643
105672,0.08768195863102025
105678,0.18428927438657627
105682,0.04663044525356723
105691,0.03986271501913804
105692,0.031443767691578195
105706,0.026614379126728403
105712,0.04380441388973216
105720,0.03606507453610482
105734,0.017583476102855506
105735,0.03135581961136684
105736,0.12619619911616536
105737,0.0352072085560702
105738,0.10019103333441894
105740,0.23336017022635408
105744,0.04588256424860204
105747,0.06572340575336787
105749,0.13944933707717636
105754,0.04737483319168521
105758,0.05572061684870388
105760,0.08092537927151305
105767,0.15936460711694758
105784,0.1644790191938666
105791,0.036030930377968576
105802,0.1462331296142207
105807,0.17725607503066673
105809,0.02910289548662595
105816,0.07167783797831863
105817,0.017701378439338777
105824,0.06439000136824116
105832,0.06406483631029415
105856,0.030966674195840094
105865,0.03186432138624347
105899,0.2218965356851316
105906,0.015627569839234398
105916,0.06324071026597877
105923,0.05868606308045761
105937,0.06431705788208736
105965,0.026992833919490315
105966,0.1237917908759891
105968,0.051509851699614105
105973,0.02276028102278142
105976,0.17141270964615626
105978,0.05293582339489111
105979,0.03534307061002953
105991,0.03553946756743963
105998,0.14538571177109355
105999,0.04686265896440881
106000,0.15499568284192872
106001,0.04062482514011068
106010,0.05931340780515698
106011,0.03988823961729318
106013,0.10682960434064881
106015,0.026837163860185857
106026,0.01751291906455702
106032,0.03815211486844027
106035,0.24997969627381647
106040,0.07394189303449354
106041,0.23371812683078588
106044,0.02923770823108937
106053,0.18342845561388452
106054,0.01233142618885793
106065,0.18098168432932188
106081,0.038068605367285645
106083,0.05649793657311276
106087,0.024891253793580686
106090,0.1454940389924286
106101,0.02087342514529635
106102,0.034486603324030356
106109,0.08126653684088075
106116,0.11899551576791208
106150,0.012052975651738592
106155,0.12776038522091426
106166,0.018288539750877176
106176,0.1444207644218937
106189,0.03519560820981039
106199,0.09280281270445766
106205,0.03911784245497241
106206,0.07104752591766814
106211,0.03350484004619233
106214,0.026483133411824983
106216,0.034010629405513054
106217,0.09745130789249103
106225,0.04875499484689616
106249,0.039426358708258294
106256,0.09526831385953152
106258,0.05370812203262551
106261,0.02962964829073455
106262,0.18083495422991117
106264,0.0791664514963025
106271,0.04218230418691129
106276,0.02294828181802352
106277,0.16440017056047837
106286,0.14597483807925563
106293,0.030362056035607078
106295,0.07365389354268695
106296,0.050243524531853094
106297,0.10888465042039115
106298,0.042012909125385675
106311,0.03654623766673312
106314,0.041148605175118674
106320,0.062472981286512054
106334,0.102279028764979
106346,0.23127263475591614
106347,0.03703881366067778
106349,0.09039871075024246
106354,0.02102040877944358
106360,0.04089615862410245
106373,0.15587537251761321
106377,0.09574069478267033
106386,0.10670588985907323
106387,0.034003978329336125
106391,0.014160249378479386
106401,0.15886450088668133
106411,0.08637959884707934
106413,0.36171998076812545
106426,0.09639688891465263
106427,0.05949802939726492
106428,0.08623816206762812
106434,0.04779830277374158
106438,0.07089150969532587
106440,0.0492481917604111
106441,0.05088179279225639
106452,0.060807843003667275
106453,0.07132747766607109
106454,0.034771419921624566
106457,0.11940167060910091
106484,0.03631906328044153
106488,0.06076458664749111
106491,0.2154301054735499
106514,0.17916784404946764
106527,0.04498762816117149
106528,0.04089905634022129
106529,0.011388444627692229
106534,0.10966178353251714
106550,0.27468677937199537
106577,0.03830758931762187
106585,0.04584835878559008
106590,0.019788711309286788
106607,0.06567716506319835
106610,0.14617596950426473
106611,0.04577334824759456
106612,0.05997828282975915
106624,0.03373366604543021
106631,0.046954138933320295
106647,0.15943336829442423
106660,0.12850967000764785
106674,0.025711532640033147
106687,0.07062509290352485
106712,0.04260452810833674
106713,0.08156482215828358
106717,0.03016113511752686
106720,0.03978803849981642
106721,0.09824667692008573
106724,0.07520384241331304
106735,0.10544785201334429
106739,0.05600960397525967
106740,0.0768113697928551
106754,0.08037276999443453
106760,0.3284108776578822
106761,0.03411137200768444
106784,0.15269251390032854
106787,0.06675241360858843
106797,0.026926826714538353
106798,0.08966861755110397
106802,0.1453201720490766
106803,0.10617067621227774
106804,0.3043880755009708
106805,0.04463984347567311
106810,0.11441772739020949
106812,0.1662689139915623
106813,0.0703523500006739
106817,0.07471498743629897
106822,0.028327538795224715
106823,0.031121868457042654
106827,0.025311849437767247
106841,0.14762188262341422
106851,0.07697605557284044
106852,0.039139375262730265
106853,0.1540563829805345
106854,0.43226672865992805
106861,0.0574701025900163
106873,0.0811375476921154
106877,0.03292795666432099
106878,0.04000006411007735
106881,0.08957053861044377
106900,0.007996533447335358
106906,0.045282492128622315
106907,0.14359634760288478
106914,0.2620509236303825
106916,0.03314578400802508
106924,0.0489900993216801
106931,0.02397360786345472
106936,0.18915715492385812
106937,0.07073826966678191
106938,0.04239841612107989
106939,0.04006223492286928
106943,0.17790760159130362
106944,0.23708124821506582
106967,0.05016421088501366
106980,0.06448560707717488
106986,0.05673568950513466
106987,0.0375025776117466
106990,0.04605775076927076
107013,0.018503608127872648
107023,0.030363990784016578
107033,0.0666345411979182
107037,0.07586404741697969
107048,0.021573178911317686
107071,0.029783842977346625
107081,0.01232826427112862
107113,0.0720896121562388
107130,0.04196086156901695
107131,0.037343389363628375
107145,0.14000871631452028
107156,0.12165226350076846
107219,0.07218612551204226
107222,0.09956353600599926
107223,0.21441436050265955
107232,0.09098213572290595
107245,0.07143588081941295
107246,0.026620355242405032
107247,0.06552546711760694
107256,0.019008459304227295
107259,0.04895744198234363
107260,0.032025691559050384
107279,0.13653548449716646
107280,0.07503980029176312
107281,0.03565227323117919
107285,0.02763414565576469
107329,0.027240208394801672
107337,0.14728724288317482
107349,0.03403659252491711
107350,0.031746209931444724
107351,0.027825363829935376
107359,0.1212045314659612
107391,0.20349718548163737
107394,0.025189987463601824
107395,0.05440659195550789
107406,0.03014761053272133
107416,0.10678460401972759
107417,0.046440515531775375
107418,0.09289755043969349
107419,0.0518687302534101
107444,0.013922681045957043
107445,0.12335220520224865
107446,0.12185451632167855
107460,0.10552523137020106
107470,0.0676993209997445
107475,0.09836334478537279
107520,0.021624113858416123
107526,0.07205990158373157
107527,0.020516096232530583
107530,0.015689761999708122
107532,0.05303082740384702
107534,0.09062092357513642
107535,0.10488729707845498
107554,0.18593844308086835
107556,0.03155020798424926
107559,0.13661913351865151
107561,0.016612422849434448
107564,0.1439175781818847
107566,0.027956139872315565
107571,0.08785925588977977
107590,0.15769094529554975
107602,0.15305602544087082
107625,0.04996572237192284
107626,0.44579723899177204
107635,0.017242330043156357
107636,0.056028887765220914
107645,0.05624926234566114
107652,0.365898808759574
107655,0.03867875284370275
107668,0.051643747284649634
107670,0.044922974527493005
107677,0.013417094553085323
107680,0.17884592222494958
107683,0.16714904315625026
107684,0.018884478481977503
107691,0.05657482392704045
107692,0.06920740157099191
107703,0.03292071165399764
107709,0.024386599139840245
107710,0.08672174458356592
107721,0.13801069989681233
107725,0.07276802052898776
107727,0.05553837023048224
107739,0.024500920732689474
107740,0.082559892598342
107741,0.046192211341511545
107747,0.024265168702591048
107765,0.44695651730314123
107768,0.021662560180695966
107775,0.14960163234855037
107782,0.33673692070417355
107790,0.042370170320067214
107801,0.09486865791427303
107807,0.02441984720056016
107811,0.057942849906820144
107817,0.05235436742483201
107826,0.029353953474580967
107838,0.1413874485566283
107839,0.06229289180656382
107843,0.10107980417142125
107847,0.15316778197104133
107849,0.21399141298676183
107850,0.050588154312539955
107867,0.16643650419913897
107871,0.05244796533499061
107908,0.04991540814049622
107913,0.08502778668514972
107927,0.030840098141356496
107931,0.07828327045005859
107955,0.024816924451359582
107962,0.1656805383381852
107977,0.060158421948097965
107978,0.10902250969360666
107993,0.03133592315336701
108010,0.09045995315424514
108016,0.03527210521999993
108018,0.42004331634679243
108027,0.15270931898008194
108045,0.10076024031811874
108069,0.18522953315437088
108082,0.024318953546694017
108089,0.0615548597015717
108092,0.023258846389321696
108106,0.033856545550739546
108112,0.08814130730245211
108120,0.2742359247063144
108122,0.13635279675970557
108135,0.05145162782114139
108170,0.020889343916940323
108171,0.06355169511533558
108177,0.028525906250275276
108180,0.10011815681525749
108183,0.03618849881039397
108184,0.06015065695371402
108185,0.05215344774961891
108192,0.08302549473763617
108195,0.2758776738993235
108196,0.06843421922567383
108218,0.032263624717758434
108219,0.141158049980926
108243,0.09725261483737624
108249,0.032915197626768346
108251,0.010669837368675538
